time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.564029	2	1	4	1030	0.0114668
0.564029	2	1	4	1030	0.0114268
0.564029	2	1	4	1030	0.0113868
0.564029	2	1	4	1030	0.0113468
0.564029	2	1	4	1030	0.0113068
0.564029	2	1	4	1030	0.0112668
0.564029	2	1	4	1030	0.0112268
0.564029	2	1	4	1030	0.0111868
0.564029	2	1	4	1030	0.0111468
0.565029	2	1	4	1030	0.0121068
0.565029	2	1	4	1030	0.0120668
0.565029	2	1	4	1030	0.0120268
0.565029	2	1	4	1030	0.0119868
0.565029	2	1	4	1030	0.0119468
0.565029	2	1	4	1030	0.0119068
0.565029	2	1	4	1030	0.0118668
0.565029	2	1	4	1030	0.0118268
0.565029	2	1	4	1030	0.0117868
0.565029	2	1	4	1030	0.0117468
0.565029	2	1	4	1030	0.0117068
0.565029	2	1	4	1030	0.0116668
0.565029	2	1	4	1030	0.0116268
0.565029	2	1	4	1030	0.0115868
0.565029	2	1	4	1030	0.0115468
0.565029	2	1	4	1030	0.0115068
0.565029	2	1	4	1030	0.0114668
0.565029	2	1	4	1030	0.0114268
0.565029	2	1	4	1030	0.0113868
0.565029	2	1	4	1030	0.0113468
0.565029	2	1	4	1030	0.0113068
0.565029	2	1	4	1030	0.0112668
0.565029	2	1	4	1030	0.0112268
0.565029	2	1	4	1030	0.0111868
0.565029	2	1	4	1030	0.0111468
0.566029	2	1	4	1030	0.0121068
0.566029	2	1	4	1030	0.0120668
0.566029	2	1	4	1030	0.0120268
0.566029	2	1	4	1030	0.0119868
0.566029	2	1	4	1030	0.0119468
0.566029	2	1	4	1030	0.0119068
0.566029	2	1	4	1030	0.0118668
0.566029	2	1	4	1030	0.0118268
0.566029	2	1	4	1030	0.0117868
0.566029	2	1	4	1030	0.0117468
0.566029	2	1	4	1030	0.0117068
0.566029	2	1	4	1030	0.0116668
0.566029	2	1	4	1030	0.0116268
0.566029	2	1	4	1030	0.0115868
0.566029	2	1	4	1030	0.0115468
0.566029	2	1	4	1030	0.0115068
0.566029	2	1	4	1030	0.0114668
0.566029	2	1	4	1030	0.0114268
0.566029	2	1	4	1030	0.0113868
0.566029	2	1	4	1030	0.0113468
0.566029	2	1	4	1030	0.0113068
0.566029	2	1	4	1030	0.0112668
0.566029	2	1	4	1030	0.0112268
0.566029	2	1	4	1030	0.0111868
0.566029	2	1	4	1030	0.0111468
0.567029	2	1	4	1030	0.0121068
0.567029	2	1	4	1030	0.0120668
0.567029	2	1	4	1030	0.0120268
0.567029	2	1	4	1030	0.0119868
0.567029	2	1	4	1030	0.0119468
0.567029	2	1	4	1030	0.0119068
0.567029	2	1	4	1030	0.0118668
0.567029	2	1	4	1030	0.0118268
0.567029	2	1	4	1030	0.0117868
0.567029	2	1	4	1030	0.0117468
0.567029	2	1	4	1030	0.0117068
0.567029	2	1	4	1030	0.0116668
0.567029	2	1	4	1030	0.0116268
0.567029	2	1	4	1030	0.0115868
0.567029	2	1	4	1030	0.0115468
0.567029	2	1	4	1030	0.0115068
0.567029	2	1	4	1030	0.0114668
0.567029	2	1	4	1030	0.0114268
0.567029	2	1	4	1030	0.0113868
0.567029	2	1	4	1030	0.0113468
0.567029	2	1	4	1030	0.0113068
0.567029	2	1	4	1030	0.0112668
0.567029	2	1	4	1030	0.0112268
0.567029	2	1	4	1030	0.0111868
0.567029	2	1	4	1030	0.0111468
0.568029	2	1	4	1030	0.0121068
0.568029	2	1	4	1030	0.0120668
0.568029	2	1	4	1030	0.0120268
0.568029	2	1	4	1030	0.0119868
0.568029	2	1	4	1030	0.0119468
0.568029	2	1	4	1030	0.0119068
0.568029	2	1	4	1030	0.0118668
0.568029	2	1	4	1030	0.0118268
0.568029	2	1	4	1030	0.0117868
0.568029	2	1	4	1030	0.0117468
0.568029	2	1	4	1030	0.0117068
0.568029	2	1	4	1030	0.0116668
0.568029	2	1	4	1030	0.0116268
0.568029	2	1	4	1030	0.0115868
0.568029	2	1	4	1030	0.0115468
0.568029	2	1	4	1030	0.0115068
0.568029	2	1	4	1030	0.0114668
0.568029	2	1	4	1030	0.0114268
0.568029	2	1	4	1030	0.0113868
0.568029	2	1	4	1030	0.0113468
0.568029	2	1	4	1030	0.0113068
0.568029	2	1	4	1030	0.0112668
0.568029	2	1	4	1030	0.0112268
0.568029	2	1	4	1030	0.0111868
0.568029	2	1	4	1030	0.0111468
0.569029	2	1	4	1030	0.0121068
0.569029	2	1	4	1030	0.0120668
0.569029	2	1	4	1030	0.0120268
0.569029	2	1	4	1030	0.0119868
0.569029	2	1	4	1030	0.0119468
0.569029	2	1	4	1030	0.0119068
0.569029	2	1	4	1030	0.0118668
0.569029	2	1	4	1030	0.0118268
0.569029	2	1	4	1030	0.0117868
0.569029	2	1	4	1030	0.0117468
0.569029	2	1	4	1030	0.0117068
0.569029	2	1	4	1030	0.0116668
0.569029	2	1	4	1030	0.0116268
0.569029	2	1	4	1030	0.0115868
0.569029	2	1	4	1030	0.0115468
0.569029	2	1	4	1030	0.0115068
0.569029	2	1	4	1030	0.0114668
0.569029	2	1	4	1030	0.0114268
0.569029	2	1	4	1030	0.0113868
0.569029	2	1	4	1030	0.0113468
0.569029	2	1	4	1030	0.0113068
0.569029	2	1	4	1030	0.0112668
0.569029	2	1	4	1030	0.0112268
0.569029	2	1	4	1030	0.0111868
0.569029	2	1	4	1030	0.0111468
0.569029	2	1	4	1030	0.0111068
0.570029	2	1	4	1030	0.0120668
0.570029	2	1	4	1030	0.0120268
0.570029	2	1	4	1030	0.0119868
0.570029	2	1	4	1030	0.0119468
0.570029	2	1	4	1030	0.0119068
0.570029	2	1	4	1030	0.0118668
0.570029	2	1	4	1030	0.0118268
0.570029	2	1	4	1030	0.0117868
0.570029	2	1	4	1030	0.0117468
0.570029	2	1	4	1030	0.0117068
0.570029	2	1	4	1030	0.0116668
0.570029	2	1	4	1030	0.0116268
0.570029	2	1	4	1030	0.0115868
0.570029	2	1	4	1030	0.0115468
0.570029	2	1	4	1030	0.0115068
0.570029	2	1	4	1030	0.0114668
0.570029	2	1	4	1030	0.0114268
0.570029	2	1	4	1030	0.0113868
0.570029	2	1	4	1030	0.0113468
0.570029	2	1	4	1030	0.0113068
0.570029	2	1	4	1030	0.0112668
0.570029	2	1	4	1030	0.0112268
0.570029	2	1	4	1030	0.0111868
0.570029	2	1	4	1030	0.0111468
0.570029	2	1	4	1030	0.0111068
0.571029	2	1	4	1030	0.0120668
0.571029	2	1	4	1030	0.0120268
0.571029	2	1	4	1030	0.0119868
0.571029	2	1	4	1030	0.0119468
0.571029	2	1	4	1030	0.0119068
0.571029	2	1	4	1030	0.0118668
0.571029	2	1	4	1030	0.0118268
0.571029	2	1	4	1030	0.0117868
0.571029	2	1	4	1030	0.0117468
0.571029	2	1	4	1030	0.0117068
0.571029	2	1	4	1030	0.0116668
0.571029	2	1	4	1030	0.0116268
0.571029	2	1	4	1030	0.0115868
0.571029	2	1	4	1030	0.0115468
0.571029	2	1	4	1030	0.0115068
0.571029	2	1	4	1030	0.0114668
0.571029	2	1	4	1030	0.0114268
0.571029	2	1	4	1030	0.0113868
0.571029	2	1	4	1030	0.0113468
0.571029	2	1	4	1030	0.0113068
0.571029	2	1	4	1030	0.0112668
0.571029	2	1	4	1030	0.0112268
0.571029	2	1	4	1030	0.0111868
0.571029	2	1	4	1030	0.0111468
0.571029	2	1	4	1030	0.0111068
0.572029	2	1	4	1030	0.0120668
0.572029	2	1	4	1030	0.0120268
0.572029	2	1	4	1030	0.0119868
0.572029	2	1	4	1030	0.0119468
0.572029	2	1	4	1030	0.0119068
0.572029	2	1	4	1030	0.0118668
0.572029	2	1	4	1030	0.0118268
0.572029	2	1	4	1030	0.0117868
0.572029	2	1	4	1030	0.0117468
0.572029	2	1	4	1030	0.0117068
0.572029	2	1	4	1030	0.0116668
0.572029	2	1	4	1030	0.0116268
0.572029	2	1	4	1030	0.0115868
0.572029	2	1	4	1030	0.0115468
0.572029	2	1	4	1030	0.0115068
0.572029	2	1	4	1030	0.0114668
0.572029	2	1	4	1030	0.0114268
0.572029	2	1	4	1030	0.0113868
0.572029	2	1	4	1030	0.0113468
0.572029	2	1	4	1030	0.0113068
0.572029	2	1	4	1030	0.0112668
0.572029	2	1	4	1030	0.0112268
0.572029	2	1	4	1030	0.0111868
0.572029	2	1	4	1030	0.0111468
0.572029	2	1	4	1030	0.0111068
0.573029	2	1	4	1030	0.0120668
0.573029	2	1	4	1030	0.0120268
0.573029	2	1	4	1030	0.0119868
0.573029	2	1	4	1030	0.0119468
0.573029	2	1	4	1030	0.0119068
0.573029	2	1	4	1030	0.0118668
0.573029	2	1	4	1030	0.0118268
0.573029	2	1	4	1030	0.0117868
0.573029	2	1	4	1030	0.0117468
0.573029	2	1	4	1030	0.0117068
0.573029	2	1	4	1030	0.0116668
0.573029	2	1	4	1030	0.0116268
0.573029	2	1	4	1030	0.0115868
0.573029	2	1	4	1030	0.0115468
0.573029	2	1	4	1030	0.0115068
0.573029	2	1	4	1030	0.0114668
0.573029	2	1	4	1030	0.0114268
0.573029	2	1	4	1030	0.0113868
0.573029	2	1	4	1030	0.0113468
0.573029	2	1	4	1030	0.0113068
0.573029	2	1	4	1030	0.0112668
0.573029	2	1	4	1030	0.0112268
0.573029	2	1	4	1030	0.0111868
0.573029	2	1	4	1030	0.0111468
0.573029	2	1	4	1030	0.0111068
0.574029	2	1	4	1030	0.0120668
0.574029	2	1	4	1030	0.0120268
0.574029	2	1	4	1030	0.0119868
0.574029	2	1	4	1030	0.0119468
0.574029	2	1	4	1030	0.0119068
0.574029	2	1	4	1030	0.0118668
0.574029	2	1	4	1030	0.0118268
0.574029	2	1	4	1030	0.0117868
0.574029	2	1	4	1030	0.0117468
0.574029	2	1	4	1030	0.0117068
0.574029	2	1	4	1030	0.0116668
0.574029	2	1	4	1030	0.0116268
0.574029	2	1	4	1030	0.0115868
0.574029	2	1	4	1030	0.0115468
0.574029	2	1	4	1030	0.0115068
0.574029	2	1	4	1030	0.0114668
0.574029	2	1	4	1030	0.0114268
0.574029	2	1	4	1030	0.0113868
0.574029	2	1	4	1030	0.0113468
0.574029	2	1	4	1030	0.0113068
0.574029	2	1	4	1030	0.0112668
0.574029	2	1	4	1030	0.0112268
0.574029	2	1	4	1030	0.0111868
0.574029	2	1	4	1030	0.0111468
0.574029	2	1	4	1030	0.0111068
0.575029	2	1	4	1030	0.0120668
0.575029	2	1	4	1030	0.0120268
0.575029	2	1	4	1030	0.0119868
0.575029	2	1	4	1030	0.0119468
0.575029	2	1	4	1030	0.0119068
0.575029	2	1	4	1030	0.0118668
0.575029	2	1	4	1030	0.0118268
0.575029	2	1	4	1030	0.0117868
0.575029	2	1	4	1030	0.0117468
0.575029	2	1	4	1030	0.0117068
0.575029	2	1	4	1030	0.0116668
0.575029	2	1	4	1030	0.0116268
0.575029	2	1	4	1030	0.0115868
0.575029	2	1	4	1030	0.0115468
0.575029	2	1	4	1030	0.0115068
0.575029	2	1	4	1030	0.0114668
0.575029	2	1	4	1030	0.0114268
0.575029	2	1	4	1030	0.0113868
0.575029	2	1	4	1030	0.0113468
0.575029	2	1	4	1030	0.0113068
0.575029	2	1	4	1030	0.0112668
0.575029	2	1	4	1030	0.0112268
0.575029	2	1	4	1030	0.0111868
0.575029	2	1	4	1030	0.0111468
0.575029	2	1	4	1030	0.0111068
0.576029	2	1	4	1030	0.0120668
0.576029	2	1	4	1030	0.0120268
0.576029	2	1	4	1030	0.0119868
0.576029	2	1	4	1030	0.0119468
0.576029	2	1	4	1030	0.0119068
0.576029	2	1	4	1030	0.0118668
0.576029	2	1	4	1030	0.0118268
0.576029	2	1	4	1030	0.0117868
0.576029	2	1	4	1030	0.0117468
0.576029	2	1	4	1030	0.0117068
0.576029	2	1	4	1030	0.0116668
0.576029	2	1	4	1030	0.0116268
0.576029	2	1	4	1030	0.0115868
0.576029	2	1	4	1030	0.0115468
0.576029	2	1	4	1030	0.0115068
0.576029	2	1	4	1030	0.0114668
0.576029	2	1	4	1030	0.0114268
0.576029	2	1	4	1030	0.0113868
0.576029	2	1	4	1030	0.0113468
0.576029	2	1	4	1030	0.0113068
0.576029	2	1	4	1030	0.0112668
0.576029	2	1	4	1030	0.0112268
0.576029	2	1	4	1030	0.0111868
0.576029	2	1	4	1030	0.0111468
0.576029	2	1	4	1030	0.0111068
0.576029	2	1	4	1030	0.0110668
0.577029	2	1	4	1030	0.0120268
0.577029	2	1	4	1030	0.0119868
0.577029	2	1	4	1030	0.0119468
0.577029	2	1	4	1030	0.0119068
0.577029	2	1	4	1030	0.0118668
0.577029	2	1	4	1030	0.0118268
0.577029	2	1	4	1030	0.0117868
0.577029	2	1	4	1030	0.0117468
0.577029	2	1	4	1030	0.0117068
0.577029	2	1	4	1030	0.0116668
0.577029	2	1	4	1030	0.0116268
0.577029	2	1	4	1030	0.0115868
0.577029	2	1	4	1030	0.0115468
0.577029	2	1	4	1030	0.0115068
0.577029	2	1	4	1030	0.0114668
0.577029	2	1	4	1030	0.0114268
0.577029	2	1	4	1030	0.0113868
0.577029	2	1	4	1030	0.0113468
