Time	CellId	RNTI	BWPId	StreamId	SINR(dB)
0.335071	2	1	0	0	56.6789
0.340071	2	1	0	0	56.6789
0.345071	2	1	0	0	56.6789
0.350071	2	1	0	0	56.6789
0.355071	2	1	0	0	56.6789
0.360071	2	1	0	0	56.6789
0.365071	2	1	0	0	56.6789
0.370071	2	1	0	0	56.6789
0.375071	2	1	0	0	56.6789
0.380071	2	1	0	0	56.6789
0.385071	2	1	0	0	56.6789
0.390071	2	1	0	0	56.6789
0.395071	2	1	0	0	56.6789
0.396071	2	1	0	0	56.6789
0.400071	2	1	0	0	56.6789
0.403071	2	1	0	0	56.6789
0.404071	2	1	0	0	56.6789
0.405071	2	1	0	0	56.6789
0.406071	2	1	0	0	56.6789
0.407071	2	1	0	0	56.6789
0.408071	2	1	0	0	56.6789
0.409071	2	1	0	0	56.6789
0.410071	2	1	0	0	56.6789
0.411071	2	1	0	0	56.6789
0.412071	2	1	0	0	56.6789
0.413071	2	1	0	0	56.6789
0.414071	2	1	0	0	56.6789
0.415071	2	1	0	0	56.6789
0.416071	2	1	0	0	63.6316
0.417071	2	1	0	0	63.6316
0.418071	2	1	0	0	63.6316
0.419071	2	1	0	0	63.6316
0.420071	2	1	0	0	63.6316
0.421071	2	1	0	0	63.6316
0.422071	2	1	0	0	63.6316
0.423071	2	1	0	0	63.6316
0.424071	2	1	0	0	63.6316
0.425071	2	1	0	0	63.6316
0.426071	2	1	0	0	63.6316
0.427071	2	1	0	0	63.6316
0.428071	2	1	0	0	63.6316
0.429071	2	1	0	0	63.6316
0.430071	2	1	0	0	63.6316
0.431071	2	1	0	0	63.6316
0.432071	2	1	0	0	63.6316
0.433071	2	1	0	0	63.6316
0.434071	2	1	0	0	63.6316
0.435071	2	1	0	0	63.6316
0.436071	2	1	0	0	63.6316
0.437071	2	1	0	0	63.6316
0.438071	2	1	0	0	63.6316
0.439071	2	1	0	0	63.6316
0.440071	2	1	0	0	63.6316
0.441071	2	1	0	0	63.6316
0.442071	2	1	0	0	63.6316
0.443071	2	1	0	0	63.6316
0.444071	2	1	0	0	63.6316
0.445071	2	1	0	0	63.6316
0.446071	2	1	0	0	63.6316
0.447071	2	1	0	0	63.6316
0.448071	2	1	0	0	63.6316
0.449071	2	1	0	0	63.6316
0.450071	2	1	0	0	63.6316
0.451071	2	1	0	0	63.6316
0.452071	2	1	0	0	63.6316
0.453071	2	1	0	0	63.6316
0.454071	2	1	0	0	63.6316
0.455071	2	1	0	0	63.6316
0.456071	2	1	0	0	63.6316
0.457071	2	1	0	0	63.6316
0.458071	2	1	0	0	63.6316
0.459071	2	1	0	0	63.6316
0.460071	2	1	0	0	63.6316
0.461071	2	1	0	0	63.6316
0.462071	2	1	0	0	63.6316
0.463071	2	1	0	0	63.6316
0.464071	2	1	0	0	63.6316
0.465071	2	1	0	0	63.6316
0.466071	2	1	0	0	63.6316
0.467071	2	1	0	0	63.6316
0.468071	2	1	0	0	63.6316
0.469071	2	1	0	0	63.6316
0.470071	2	1	0	0	63.6316
0.471071	2	1	0	0	63.6316
0.472071	2	1	0	0	63.6316
0.473071	2	1	0	0	63.6316
0.474071	2	1	0	0	63.6316
0.475071	2	1	0	0	63.6316
0.476071	2	1	0	0	63.6316
0.477071	2	1	0	0	63.6316
0.478071	2	1	0	0	63.6316
0.479071	2	1	0	0	63.6316
0.480071	2	1	0	0	63.6316
0.481071	2	1	0	0	63.6316
0.482071	2	1	0	0	63.6316
0.483071	2	1	0	0	63.6316
0.484071	2	1	0	0	63.6316
0.485071	2	1	0	0	63.6316
0.486071	2	1	0	0	63.6316
0.487071	2	1	0	0	63.6316
0.488071	2	1	0	0	63.6316
0.489071	2	1	0	0	63.6316
0.490071	2	1	0	0	63.6316
0.491071	2	1	0	0	63.6316
0.492071	2	1	0	0	63.6316
0.493071	2	1	0	0	63.6316
0.494071	2	1	0	0	63.6316
0.495071	2	1	0	0	63.6316
0.496071	2	1	0	0	63.6316
0.497071	2	1	0	0	63.6316
0.498071	2	1	0	0	63.6316
0.499071	2	1	0	0	63.6316
0.500071	2	1	0	0	63.6316
0.501071	2	1	0	0	63.6316
0.502071	2	1	0	0	63.6316
0.503071	2	1	0	0	63.6316
0.504071	2	1	0	0	63.6316
0.505071	2	1	0	0	63.6316
0.506071	2	1	0	0	63.6316
0.507071	2	1	0	0	63.6316
0.508071	2	1	0	0	63.6316
0.509071	2	1	0	0	63.6316
0.510071	2	1	0	0	63.6316
0.511071	2	1	0	0	63.6316
0.512071	2	1	0	0	63.6316
0.513071	2	1	0	0	63.6316
0.514071	2	1	0	0	63.6316
0.515071	2	1	0	0	63.6316
0.516071	2	1	0	0	61.5446
0.517071	2	1	0	0	61.5446
0.518071	2	1	0	0	61.5446
0.519071	2	1	0	0	61.5446
0.520071	2	1	0	0	61.5446
0.521071	2	1	0	0	61.5446
0.522071	2	1	0	0	61.5446
0.523071	2	1	0	0	61.5446
0.524071	2	1	0	0	61.5446
0.525071	2	1	0	0	61.5446
0.526071	2	1	0	0	61.5446
0.527071	2	1	0	0	61.5446
0.528071	2	1	0	0	61.5446
0.529071	2	1	0	0	61.5446
0.530071	2	1	0	0	61.5446
0.531071	2	1	0	0	61.5446
0.532071	2	1	0	0	61.5446
0.533071	2	1	0	0	61.5446
0.534071	2	1	0	0	61.5446
0.535071	2	1	0	0	61.5446
0.536071	2	1	0	0	61.5446
0.537071	2	1	0	0	61.5446
0.538071	2	1	0	0	61.5446
0.539071	2	1	0	0	61.5446
0.540071	2	1	0	0	61.5446
0.541071	2	1	0	0	61.5446
0.542071	2	1	0	0	61.5446
0.543071	2	1	0	0	61.5446
0.544071	2	1	0	0	61.5446
0.545071	2	1	0	0	61.5446
0.546071	2	1	0	0	61.5446
0.547071	2	1	0	0	61.5446
0.548071	2	1	0	0	61.5446
0.549071	2	1	0	0	61.5446
0.550071	2	1	0	0	61.5446
0.551071	2	1	0	0	61.5446
0.552071	2	1	0	0	61.5446
0.553071	2	1	0	0	61.5446
0.554071	2	1	0	0	61.5446
0.555071	2	1	0	0	61.5446
0.556071	2	1	0	0	61.5446
0.557071	2	1	0	0	61.5446
0.558071	2	1	0	0	61.5446
0.559071	2	1	0	0	61.5446
0.560071	2	1	0	0	61.5446
0.561071	2	1	0	0	61.5446
0.562071	2	1	0	0	61.5446
0.563071	2	1	0	0	61.5446
0.564071	2	1	0	0	61.5446
0.565071	2	1	0	0	61.5446
0.566071	2	1	0	0	61.5446
0.567071	2	1	0	0	61.5446
0.568071	2	1	0	0	61.5446
0.569071	2	1	0	0	61.5446
0.570071	2	1	0	0	61.5446
0.571071	2	1	0	0	61.5446
0.572071	2	1	0	0	61.5446
0.573071	2	1	0	0	61.5446
0.574071	2	1	0	0	61.5446
0.575071	2	1	0	0	61.5446
0.576071	2	1	0	0	61.5446
0.577071	2	1	0	0	61.5446
0.578071	2	1	0	0	61.5446
0.579071	2	1	0	0	61.5446
0.580071	2	1	0	0	61.5446
0.581071	2	1	0	0	61.5446
0.582071	2	1	0	0	61.5446
0.583071	2	1	0	0	61.5446
0.584071	2	1	0	0	61.5446
0.585071	2	1	0	0	61.5446
0.586071	2	1	0	0	61.5446
0.587071	2	1	0	0	61.5446
0.588071	2	1	0	0	61.5446
0.589071	2	1	0	0	61.5446
0.590071	2	1	0	0	61.5446
0.591071	2	1	0	0	61.5446
0.592071	2	1	0	0	61.5446
0.593071	2	1	0	0	61.5446
0.594071	2	1	0	0	61.5446
0.595071	2	1	0	0	61.5446
0.596071	2	1	0	0	61.5446
0.597071	2	1	0	0	61.5446
0.598071	2	1	0	0	61.5446
0.599071	2	1	0	0	61.5446
0.600071	2	1	0	0	61.5446
0.601071	2	1	0	0	61.5446
0.602071	2	1	0	0	61.5446
0.603071	2	1	0	0	61.5446
0.604071	2	1	0	0	61.5446
0.605071	2	1	0	0	61.5446
0.606071	2	1	0	0	61.5446
0.607071	2	1	0	0	61.5446
0.608071	2	1	0	0	61.5446
0.609071	2	1	0	0	61.5446
0.610071	2	1	0	0	61.5446
0.611071	2	1	0	0	61.5446
0.612071	2	1	0	0	61.5446
0.613071	2	1	0	0	61.5446
0.614071	2	1	0	0	61.5446
0.615071	2	1	0	0	61.5446
0.616071	2	1	0	0	64.1542
0.617071	2	1	0	0	64.1542
0.618071	2	1	0	0	64.1542
0.619071	2	1	0	0	64.1542
0.620071	2	1	0	0	64.1542
0.621071	2	1	0	0	64.1542
0.622071	2	1	0	0	64.1542
0.623071	2	1	0	0	64.1542
0.624071	2	1	0	0	64.1542
0.625071	2	1	0	0	64.1542
0.626071	2	1	0	0	64.1542
0.627071	2	1	0	0	64.1542
0.628071	2	1	0	0	64.1542
0.629071	2	1	0	0	64.1542
0.630071	2	1	0	0	64.1542
0.631071	2	1	0	0	64.1542
0.632071	2	1	0	0	64.1542
0.633071	2	1	0	0	64.1542
0.634071	2	1	0	0	64.1542
0.635071	2	1	0	0	64.1542
0.636071	2	1	0	0	64.1542
0.637071	2	1	0	0	64.1542
0.638071	2	1	0	0	64.1542
0.639071	2	1	0	0	64.1542
0.640071	2	1	0	0	64.1542
0.641071	2	1	0	0	64.1542
0.642071	2	1	0	0	64.1542
0.643071	2	1	0	0	64.1542
0.644071	2	1	0	0	64.1542
0.645071	2	1	0	0	64.1542
0.646071	2	1	0	0	64.1542
0.647071	2	1	0	0	64.1542
0.648071	2	1	0	0	64.1542
0.649071	2	1	0	0	64.1542
0.650071	2	1	0	0	64.1542
0.651071	2	1	0	0	64.1542
0.652071	2	1	0	0	64.1542
0.653071	2	1	0	0	64.1542
0.654071	2	1	0	0	64.1542
0.655071	2	1	0	0	64.1542
0.656071	2	1	0	0	64.1542
0.657071	2	1	0	0	64.1542
0.658071	2	1	0	0	64.1542
0.659071	2	1	0	0	64.1542
0.660071	2	1	0	0	64.1542
0.661071	2	1	0	0	64.1542
0.662071	2	1	0	0	64.1542
0.663071	2	1	0	0	64.1542
0.664071	2	1	0	0	64.1542
0.665071	2	1	0	0	64.1542
0.666071	2	1	0	0	64.1542
0.667071	2	1	0	0	64.1542
0.668071	2	1	0	0	64.1542
0.669071	2	1	0	0	64.1542
0.670071	2	1	0	0	64.1542
0.671071	2	1	0	0	64.1542
0.672071	2	1	0	0	64.1542
0.673071	2	1	0	0	64.1542
0.674071	2	1	0	0	64.1542
0.675071	2	1	0	0	64.1542
0.676071	2	1	0	0	64.1542
0.677071	2	1	0	0	64.1542
0.678071	2	1	0	0	64.1542
0.679071	2	1	0	0	64.1542
0.680071	2	1	0	0	64.1542
0.681071	2	1	0	0	64.1542
0.682071	2	1	0	0	64.1542
0.683071	2	1	0	0	64.1542
0.684071	2	1	0	0	64.1542
0.685071	2	1	0	0	64.1542
0.686071	2	1	0	0	64.1542
0.687071	2	1	0	0	64.1542
0.688071	2	1	0	0	64.1542
0.689071	2	1	0	0	64.1542
0.690071	2	1	0	0	64.1542
0.691071	2	1	0	0	64.1542
0.692071	2	1	0	0	64.1542
0.693071	2	1	0	0	64.1542
0.694071	2	1	0	0	64.1542
0.695071	2	1	0	0	64.1542
0.696071	2	1	0	0	64.1542
0.697071	2	1	0	0	64.1542
0.698071	2	1	0	0	64.1542
0.699071	2	1	0	0	64.1542
0.700071	2	1	0	0	64.1542
0.701071	2	1	0	0	64.1542
0.702071	2	1	0	0	64.1542
0.703071	2	1	0	0	64.1542
0.704071	2	1	0	0	64.1542
0.705071	2	1	0	0	64.1542
0.706071	2	1	0	0	64.1542
0.707071	2	1	0	0	64.1542
0.708071	2	1	0	0	64.1542
0.709071	2	1	0	0	64.1542
0.710071	2	1	0	0	64.1542
0.711071	2	1	0	0	64.1542
0.712071	2	1	0	0	64.1542
0.713071	2	1	0	0	64.1542
0.714071	2	1	0	0	64.1542
0.715071	2	1	0	0	64.1542
0.716071	2	1	0	0	64.1542
0.717071	2	1	0	0	64.023
0.718071	2	1	0	0	64.023
0.719071	2	1	0	0	64.023
0.720071	2	1	0	0	64.023
0.721071	2	1	0	0	64.023
0.722071	2	1	0	0	64.023
0.723071	2	1	0	0	64.023
0.724071	2	1	0	0	64.023
0.725071	2	1	0	0	64.023
0.726071	2	1	0	0	64.023
0.727071	2	1	0	0	64.023
0.728071	2	1	0	0	64.023
0.729071	2	1	0	0	64.023
0.730071	2	1	0	0	64.023
0.731071	2	1	0	0	64.023
0.732071	2	1	0	0	64.023
0.733071	2	1	0	0	64.023
0.734071	2	1	0	0	64.023
0.735071	2	1	0	0	64.023
0.736071	2	1	0	0	64.023
0.737071	2	1	0	0	64.023
0.738071	2	1	0	0	64.023
0.739071	2	1	0	0	64.023
0.740071	2	1	0	0	64.023
0.741071	2	1	0	0	64.023
0.742071	2	1	0	0	64.023
0.743071	2	1	0	0	64.023
0.744071	2	1	0	0	64.023
0.745071	2	1	0	0	64.023
0.746071	2	1	0	0	64.023
0.747071	2	1	0	0	64.023
0.748071	2	1	0	0	64.023
0.749071	2	1	0	0	64.023
0.750071	2	1	0	0	64.023
0.751071	2	1	0	0	64.023
0.752071	2	1	0	0	64.023
0.753071	2	1	0	0	64.023
0.754071	2	1	0	0	64.023
0.755071	2	1	0	0	64.023
0.756071	2	1	0	0	64.023
0.757071	2	1	0	0	64.023
0.758071	2	1	0	0	64.023
0.759071	2	1	0	0	64.023
0.760071	2	1	0	0	64.023
0.761071	2	1	0	0	64.023
0.762071	2	1	0	0	64.023
0.763071	2	1	0	0	64.023
0.764071	2	1	0	0	64.023
0.765071	2	1	0	0	64.023
0.766071	2	1	0	0	64.023
0.767071	2	1	0	0	64.023
0.768071	2	1	0	0	64.023
0.769071	2	1	0	0	64.023
0.770071	2	1	0	0	64.023
0.771071	2	1	0	0	64.023
0.772071	2	1	0	0	64.023
0.773071	2	1	0	0	64.023
0.774071	2	1	0	0	64.023
0.775071	2	1	0	0	64.023
0.776071	2	1	0	0	64.023
0.777071	2	1	0	0	64.023
0.778071	2	1	0	0	64.023
0.779071	2	1	0	0	64.023
0.780071	2	1	0	0	64.023
0.781071	2	1	0	0	64.023
0.782071	2	1	0	0	64.023
0.783071	2	1	0	0	64.023
0.784071	2	1	0	0	64.023
0.785071	2	1	0	0	64.023
0.786071	2	1	0	0	64.023
0.787071	2	1	0	0	64.023
0.788071	2	1	0	0	64.023
0.789071	2	1	0	0	64.023
0.790071	2	1	0	0	64.023
0.791071	2	1	0	0	64.023
0.792071	2	1	0	0	64.023
0.793071	2	1	0	0	64.023
0.794071	2	1	0	0	64.023
0.795071	2	1	0	0	64.023
0.796071	2	1	0	0	64.023
0.797071	2	1	0	0	64.023
0.798071	2	1	0	0	64.023
0.799071	2	1	0	0	64.023
0.800071	2	1	0	0	64.023
0.801071	2	1	0	0	64.023
0.802071	2	1	0	0	64.023
0.803071	2	1	0	0	64.023
0.804071	2	1	0	0	64.023
0.805071	2	1	0	0	64.023
0.806071	2	1	0	0	64.023
0.807071	2	1	0	0	64.023
0.808071	2	1	0	0	64.023
0.809071	2	1	0	0	64.023
0.810071	2	1	0	0	64.023
0.811071	2	1	0	0	64.023
0.812071	2	1	0	0	64.023
0.813071	2	1	0	0	64.023
0.814071	2	1	0	0	64.023
0.815071	2	1	0	0	64.023
0.816071	2	1	0	0	64.023
0.817071	2	1	0	0	61.5965
0.818071	2	1	0	0	61.5965
0.819071	2	1	0	0	61.5965
0.820071	2	1	0	0	61.5965
0.821071	2	1	0	0	61.5965
0.822071	2	1	0	0	61.5965
0.823071	2	1	0	0	61.5965
0.824071	2	1	0	0	61.5965
0.825071	2	1	0	0	61.5965
0.826071	2	1	0	0	61.5965
0.827071	2	1	0	0	61.5965
0.828071	2	1	0	0	61.5965
0.829071	2	1	0	0	61.5965
0.830071	2	1	0	0	61.5965
0.831071	2	1	0	0	61.5965
0.832071	2	1	0	0	61.5965
0.833071	2	1	0	0	61.5965
0.834071	2	1	0	0	61.5965
0.835071	2	1	0	0	61.5965
0.836071	2	1	0	0	61.5965
0.837071	2	1	0	0	61.5965
0.838071	2	1	0	0	61.5965
0.839071	2	1	0	0	61.5965
0.840071	2	1	0	0	61.5965
0.841071	2	1	0	0	61.5965
0.842071	2	1	0	0	61.5965
0.843071	2	1	0	0	61.5965
0.844071	2	1	0	0	61.5965
0.845071	2	1	0	0	61.5965
0.846071	2	1	0	0	61.5965
0.847071	2	1	0	0	61.5965
0.848071	2	1	0	0	61.5965
0.849071	2	1	0	0	61.5965
0.850071	2	1	0	0	61.5965
0.851071	2	1	0	0	61.5965
0.852071	2	1	0	0	61.5965
0.853071	2	1	0	0	61.5965
0.854071	2	1	0	0	61.5965
0.855071	2	1	0	0	61.5965
0.856071	2	1	0	0	61.5965
0.857071	2	1	0	0	61.5965
0.858071	2	1	0	0	61.5965
0.859071	2	1	0	0	61.5965
0.860071	2	1	0	0	61.5965
0.861071	2	1	0	0	61.5965
0.862071	2	1	0	0	61.5965
0.863071	2	1	0	0	61.5965
0.864071	2	1	0	0	61.5965
0.865071	2	1	0	0	61.5965
0.866071	2	1	0	0	61.5965
0.867071	2	1	0	0	61.5965
0.868071	2	1	0	0	61.5965
0.869071	2	1	0	0	61.5965
0.870071	2	1	0	0	61.5965
0.871071	2	1	0	0	61.5965
0.872071	2	1	0	0	61.5965
0.873071	2	1	0	0	61.5965
0.874071	2	1	0	0	61.5965
0.875071	2	1	0	0	61.5965
0.876071	2	1	0	0	61.5965
0.877071	2	1	0	0	61.5965
0.878071	2	1	0	0	61.5965
0.879071	2	1	0	0	61.5965
0.880071	2	1	0	0	61.5965
0.881071	2	1	0	0	61.5965
0.882071	2	1	0	0	61.5965
0.883071	2	1	0	0	61.5965
0.884071	2	1	0	0	61.5965
0.885071	2	1	0	0	61.5965
0.886071	2	1	0	0	61.5965
0.887071	2	1	0	0	61.5965
0.888071	2	1	0	0	61.5965
0.889071	2	1	0	0	61.5965
0.890071	2	1	0	0	61.5965
0.891071	2	1	0	0	61.5965
0.892071	2	1	0	0	61.5965
0.893071	2	1	0	0	61.5965
0.894071	2	1	0	0	61.5965
0.895071	2	1	0	0	61.5965
0.896071	2	1	0	0	61.5965
0.897071	2	1	0	0	61.5965
0.898071	2	1	0	0	61.5965
0.899071	2	1	0	0	61.5965
0.900071	2	1	0	0	61.5965
0.901071	2	1	0	0	61.5965
0.902071	2	1	0	0	61.5965
0.903071	2	1	0	0	61.5965
0.904071	2	1	0	0	61.5965
0.905071	2	1	0	0	61.5965
0.906071	2	1	0	0	61.5965
0.907071	2	1	0	0	61.5965
0.908071	2	1	0	0	61.5965
0.909071	2	1	0	0	61.5965
0.910071	2	1	0	0	61.5965
0.911071	2	1	0	0	61.5965
0.912071	2	1	0	0	61.5965
0.913071	2	1	0	0	61.5965
0.914071	2	1	0	0	61.5965
0.915071	2	1	0	0	61.5965
0.916071	2	1	0	0	61.5965
0.917071	2	1	0	0	64.0155
0.918071	2	1	0	0	64.0155
0.919071	2	1	0	0	64.0155
0.920071	2	1	0	0	64.0155
0.921071	2	1	0	0	64.0155
0.922071	2	1	0	0	64.0155
0.923071	2	1	0	0	64.0155
0.924071	2	1	0	0	64.0155
0.925071	2	1	0	0	64.0155
0.926071	2	1	0	0	64.0155
0.927071	2	1	0	0	64.0155
0.928071	2	1	0	0	64.0155
0.929071	2	1	0	0	64.0155
0.930071	2	1	0	0	64.0155
0.931071	2	1	0	0	64.0155
0.932071	2	1	0	0	64.0155
0.933071	2	1	0	0	64.0155
0.934071	2	1	0	0	64.0155
0.935071	2	1	0	0	64.0155
0.936071	2	1	0	0	64.0155
0.937071	2	1	0	0	64.0155
0.938071	2	1	0	0	64.0155
0.939071	2	1	0	0	64.0155
0.940071	2	1	0	0	64.0155
0.941071	2	1	0	0	64.0155
0.942071	2	1	0	0	64.0155
0.943071	2	1	0	0	64.0155
0.944071	2	1	0	0	64.0155
0.945071	2	1	0	0	64.0155
0.946071	2	1	0	0	64.0155
0.947071	2	1	0	0	64.0155
0.948071	2	1	0	0	64.0155
0.949071	2	1	0	0	64.0155
0.950071	2	1	0	0	64.0155
0.951071	2	1	0	0	64.0155
0.952071	2	1	0	0	64.0155
0.953071	2	1	0	0	64.0155
0.954071	2	1	0	0	64.0155
0.955071	2	1	0	0	64.0155
0.956071	2	1	0	0	64.0155
0.957071	2	1	0	0	64.0155
0.958071	2	1	0	0	64.0155
0.959071	2	1	0	0	64.0155
0.960071	2	1	0	0	64.0155
0.961071	2	1	0	0	64.0155
0.962071	2	1	0	0	64.0155
0.963071	2	1	0	0	64.0155
0.964071	2	1	0	0	64.0155
0.965071	2	1	0	0	64.0155
0.966071	2	1	0	0	64.0155
0.967071	2	1	0	0	64.0155
0.968071	2	1	0	0	64.0155
0.969071	2	1	0	0	64.0155
0.970071	2	1	0	0	64.0155
0.971071	2	1	0	0	64.0155
0.972071	2	1	0	0	64.0155
0.973071	2	1	0	0	64.0155
0.974071	2	1	0	0	64.0155
0.975071	2	1	0	0	64.0155
0.976071	2	1	0	0	64.0155
0.977071	2	1	0	0	64.0155
0.978071	2	1	0	0	64.0155
0.979071	2	1	0	0	64.0155
0.980071	2	1	0	0	64.0155
0.981071	2	1	0	0	64.0155
0.982071	2	1	0	0	64.0155
0.983071	2	1	0	0	64.0155
0.984071	2	1	0	0	64.0155
0.985071	2	1	0	0	64.0155
0.986071	2	1	0	0	64.0155
0.987071	2	1	0	0	64.0155
0.988071	2	1	0	0	64.0155
0.989071	2	1	0	0	64.0155
0.990071	2	1	0	0	64.0155
0.991071	2	1	0	0	64.0155
0.992071	2	1	0	0	64.0155
0.993071	2	1	0	0	64.0155
0.994071	2	1	0	0	64.0155
0.995071	2	1	0	0	64.0155
0.996071	2	1	0	0	64.0155
0.997071	2	1	0	0	64.0155
0.998071	2	1	0	0	64.0155
0.999071	2	1	0	0	64.0155
