Time	CellId	RNTI	BWPId	StreamId	SINR(dB)
0.457929	2	1	0	0	63.315
0.457929	2	1	0	1	63.5391
0.458929	2	1	0	0	63.315
0.458929	2	1	0	1	63.5391
0.459929	2	1	0	0	63.315
0.459929	2	1	0	1	63.5391
0.460929	2	1	0	0	63.315
0.460929	2	1	0	1	63.5391
0.461929	2	1	0	0	63.315
0.461929	2	1	0	1	63.5391
0.462929	2	1	0	0	63.315
0.462929	2	1	0	1	63.5391
0.463929	2	1	0	0	63.315
0.463929	2	1	0	1	63.5391
0.464929	2	1	0	0	63.315
0.464929	2	1	0	1	63.5391
0.465929	2	1	0	0	63.315
0.465929	2	1	0	1	63.5391
0.466929	2	1	0	0	63.315
0.466929	2	1	0	1	63.5391
0.467929	2	1	0	0	63.315
0.467929	2	1	0	1	63.5391
0.468929	2	1	0	0	63.315
0.468929	2	1	0	1	63.5391
0.469929	2	1	0	0	63.315
0.469929	2	1	0	1	63.5391
0.470929	2	1	0	0	63.315
0.470929	2	1	0	1	63.5391
0.471929	2	1	0	0	63.315
0.471929	2	1	0	1	63.5391
0.472929	2	1	0	0	63.315
0.472929	2	1	0	1	63.5391
0.473929	2	1	0	0	63.315
0.473929	2	1	0	1	63.5391
0.474929	2	1	0	0	63.315
0.474929	2	1	0	1	63.5391
0.475929	2	1	0	0	63.315
0.475929	2	1	0	1	63.5391
0.476929	2	1	0	0	63.315
0.476929	2	1	0	1	63.5391
0.477929	2	1	0	0	63.315
0.477929	2	1	0	1	63.5391
0.478857	2	1	0	0	63.315
0.478857	2	1	0	1	63.5391
0.479929	2	1	0	0	63.315
0.479929	2	1	0	1	63.5391
0.480929	2	1	0	0	63.315
0.480929	2	1	0	1	63.5391
0.481929	2	1	0	0	63.315
0.481929	2	1	0	1	63.5391
0.482929	2	1	0	0	63.315
0.482929	2	1	0	1	63.5391
0.483929	2	1	0	0	63.315
0.483929	2	1	0	1	63.5391
0.484929	2	1	0	0	63.315
0.484929	2	1	0	1	63.5391
0.485929	2	1	0	0	63.315
0.485929	2	1	0	1	63.5391
0.486929	2	1	0	0	63.315
0.486929	2	1	0	1	63.5391
0.487929	2	1	0	0	63.315
0.487929	2	1	0	1	63.5391
0.488929	2	1	0	0	63.315
0.488929	2	1	0	1	63.5391
0.489929	2	1	0	0	63.315
0.489929	2	1	0	1	63.5391
0.490929	2	1	0	0	63.315
0.490929	2	1	0	1	63.5391
0.491929	2	1	0	0	63.315
0.491929	2	1	0	1	63.5391
0.492929	2	1	0	0	63.315
0.492929	2	1	0	1	63.5391
0.493929	2	1	0	0	63.315
0.493929	2	1	0	1	63.5391
0.494929	2	1	0	0	63.315
0.494929	2	1	0	1	63.5391
0.495929	2	1	0	0	63.315
0.495929	2	1	0	1	63.5391
0.496929	2	1	0	0	63.315
0.496929	2	1	0	1	63.5391
0.497929	2	1	0	0	63.315
0.497929	2	1	0	1	63.5391
0.498929	2	1	0	0	63.315
0.498929	2	1	0	1	63.5391
0.499929	2	1	0	0	63.315
0.499929	2	1	0	1	63.5391
0.500929	2	1	0	0	63.315
0.500929	2	1	0	1	63.5391
0.501929	2	1	0	0	63.315
0.501929	2	1	0	1	63.5391
0.502929	2	1	0	0	63.315
0.502929	2	1	0	1	63.5391
0.503929	2	1	0	0	63.315
0.503929	2	1	0	1	63.5391
0.504929	2	1	0	0	63.315
0.504929	2	1	0	1	63.5391
0.505929	2	1	0	0	63.315
0.505929	2	1	0	1	63.5391
0.506929	2	1	0	0	63.315
0.506929	2	1	0	1	63.5391
0.507929	2	1	0	0	63.315
0.507929	2	1	0	1	63.5391
0.508929	2	1	0	0	63.315
0.508929	2	1	0	1	63.5391
0.509929	2	1	0	0	63.315
0.509929	2	1	0	1	63.5391
0.510929	2	1	0	0	63.315
0.510929	2	1	0	1	63.5391
0.511929	2	1	0	0	63.315
0.511929	2	1	0	1	63.5391
0.512929	2	1	0	0	63.315
0.512929	2	1	0	1	63.5391
0.513929	2	1	0	0	63.315
0.513929	2	1	0	1	63.5391
0.514929	2	1	0	0	63.315
0.514929	2	1	0	1	63.5391
0.515929	2	1	0	0	63.315
0.515929	2	1	0	1	63.5391
0.516929	2	1	0	0	62.1184
0.516929	2	1	0	1	61.9789
0.517929	2	1	0	0	62.1184
0.517929	2	1	0	1	61.9789
0.518929	2	1	0	0	62.1184
0.518929	2	1	0	1	61.9789
0.519929	2	1	0	0	62.1184
0.519929	2	1	0	1	61.9789
0.520929	2	1	0	0	62.1184
0.520929	2	1	0	1	61.9789
0.521929	2	1	0	0	62.1184
0.521929	2	1	0	1	61.9789
0.522929	2	1	0	0	62.1184
0.522929	2	1	0	1	61.9789
0.523929	2	1	0	0	62.1184
0.523929	2	1	0	1	61.9789
0.524929	2	1	0	0	62.1184
0.524929	2	1	0	1	61.9789
0.525929	2	1	0	0	62.1184
0.525929	2	1	0	1	61.9789
0.526929	2	1	0	0	62.1184
0.526929	2	1	0	1	61.9789
0.527929	2	1	0	0	62.1184
0.527929	2	1	0	1	61.9789
0.528929	2	1	0	0	62.1184
0.528929	2	1	0	1	61.9789
0.529929	2	1	0	0	62.1184
0.529929	2	1	0	1	61.9789
0.530929	2	1	0	0	62.1184
0.530929	2	1	0	1	61.9789
0.531929	2	1	0	0	62.1184
0.531929	2	1	0	1	61.9789
0.532929	2	1	0	0	62.1184
0.532929	2	1	0	1	61.9789
0.533929	2	1	0	0	62.1184
0.533929	2	1	0	1	61.9789
0.534929	2	1	0	0	62.1184
0.534929	2	1	0	1	61.9789
0.535929	2	1	0	0	62.1184
0.535929	2	1	0	1	61.9789
0.536929	2	1	0	0	62.1184
0.536929	2	1	0	1	61.9789
0.537929	2	1	0	0	62.1184
0.537929	2	1	0	1	61.9789
0.538929	2	1	0	0	62.1184
0.538929	2	1	0	1	61.9789
0.539929	2	1	0	0	62.1184
0.539929	2	1	0	1	61.9789
0.540929	2	1	0	0	62.1184
0.540929	2	1	0	1	61.9789
0.541929	2	1	0	0	62.1184
0.541929	2	1	0	1	61.9789
0.542929	2	1	0	0	62.1184
0.542929	2	1	0	1	61.9789
0.543929	2	1	0	0	62.1184
0.543929	2	1	0	1	61.9789
0.544929	2	1	0	0	62.1184
0.544929	2	1	0	1	61.9789
0.545929	2	1	0	0	62.1184
0.545929	2	1	0	1	61.9789
0.546929	2	1	0	0	62.1184
0.546929	2	1	0	1	61.9789
0.547929	2	1	0	0	62.1184
0.547929	2	1	0	1	61.9789
0.548929	2	1	0	0	62.1184
0.548929	2	1	0	1	61.9789
0.549929	2	1	0	0	62.1184
0.549929	2	1	0	1	61.9789
0.550929	2	1	0	0	62.1184
